Feature ID	Taxon	Confidence
81c2ef808bbc6a7de38adfc32a6f91c4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.910299934
02a91098be73cbd2112bffc70d971db6	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.999837885
faf6ed7acd39bca6ba22aaef30e9e9e3	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium	0.946840521
0fd749be73cb787e08103c1066f49b15	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter; s__pocheonensis	0.78984229
e6c234d68505ab65436fb1ab9a68c3a0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.999917634
c46ed6aa0a468bfff1902ad217dd06b1	k__Bacteria	0.905407961
59672dac697fd1d554ecee78c2087027	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.999997437
eb165faa6205a856c071de446cdd5b03	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Sulfurospirillum; s__	0.949752227
540696bc1508a5fc98d0c0c8021e48f1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Clostridium	0.95444652
2abafbb13b8b2e68605c44dd0bcfcf24	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Bacteroides; s__xylanolyticus	0.86970917
65c3aaa7d6f3487035af8973229cbc5e	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.999999608
97810be0b61df47cff152979ccdadacb	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.999975969
959df2002e4e6c48ddba27cfd047e941	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.999963514
98d02e0d9809b4abc279ffddec145f67	k__Bacteria; p__Firmicutes	0.909032413
c455f0f0c5260373d8c3d2b83c28c5cf	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.977174808
7f54b231c48ccd45bfd214c77949e24a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.897462657
cc369becd83ee64d1b73457577c21be5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__disporicum	0.878509005
816ac6d900185f74738573ef1464206c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Butyricicoccus; s__pullicaecorum	0.7754558
0c4992a8dde2c0f386e8859d37e6d8c4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae	0.999954459
97bf6369a87819d02a8be9b9edc29009	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.88556432
1fd12d860dccbb765cd38a8089b5373a	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae	0.98188759
2cd22b1e54d780a0aca27d73a2240bf6	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales	0.81554325
9cfe3cc109276dd2b06524e53edf63cb	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.999988742
fe5c754f135a10ce511a2a2df438a13f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.996033275
26698768888402ecad4149bacc0c1772	k__Bacteria	0.999998235
69d25c2442ec7a705359c12eb3d19e43	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.999753226
04bd1d462314f6cba46e62e0f588ba3b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.909209842
e6bd023ae40a181c9b8349a25af88436	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.842793557
dd393fbbc8a1f37a5ce0414041b3caed	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae	0.898386462
f3904bd1a41c071dd4c57be2faa4c6ff	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae	0.903883558
a0093338d0c2b9462957e389ffb2e071	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__mizutaii	0.999146282
1c27e229e6ef70761d9d7a3a31040939	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	0.998745013
e45d11c3f59047f9045063c74a81ec49	k__Bacteria	0.942012775
e8ac3dfa977acefe1584500956a08c7d	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__; s__	0.999859527
3ce5d8ef68ccb9a54f1417558516d24e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.99628054
5984f00dc62cbdbafd5f102dcf6b0cb4	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Enhydrobacter; s__aerosaccus	0.998878759
fd7b0d990631c8d5b7dbc1a8e1a35da3	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae	0.99993225
107ea5834b2f3a7c00fef04851669daf	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.999999943
652ec76115a69f0750a746c52e7ab19e	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales	0.725617829
534f537bb6381fd5f0a8c508166e1ea5	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae	0.840196904
1eec90e3b67c356369b21ff8dd8c670b	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.999927472
14a0666e096f27da39ec370be23d9f74	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.883129212
94e85e2ff490053547ff8f8bb015d296	k__Bacteria; p__TM7; c__TM7-3; o__CW040; f__F16; g__; s__	0.999972083
0ead7f93e345efcafe6afd4de75d9a04	k__Bacteria; p__Firmicutes	0.992333458
bb610aac1adf61355b1d388f780207f3	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales	0.945724528
853412e5b05b91a95234a4f1c3089ab5	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales	0.9717309
3f64e4a2808790c27397cb4eb841b954	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.999566659
de5987b876b528dc9ac725f068df6f0d	k__Bacteria; p__TM7; c__TM7-3; o__CW040; f__F16; g__; s__	0.999986602
de14bf0156132f7a866c19fcebf171ca	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales	0.983663283
a25cce9a8a84eea228e155d913b3f16a	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Staphylococcus; s__saprophyticus	0.943696547
92471ee0d229d998b3f350cc1e7d5f61	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.924387199
c5e30693ff2dea34a64f164a863f73eb	k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__; g__; s__	0.74661089
71c96ec09e8c069031af000f28a56cab	k__Bacteria; p__Firmicutes	0.996661093
4e2cbb9e8149e6d186f098f23b8fe725	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae	0.999636367
5e4f05e692113e2921ea5ee9d1d1d01c	k__Bacteria; p__; c__; o__; f__; g__; s__	0.794470126
dcf3f67e8032e2cd261893fac0bf9c1a	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Oceanicella; s__actignis	0.947707757
a62b1466a135f978892a858c74fc0d0a	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae	0.999509112
f4b0a2ec02773832f6e3db5903ed6b6c	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__CF231; s__	0.907681746
390a1aa3ce86795563a31361befa8be5	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae	0.989936575
532969d2a2f2526a5530a1e739c02187	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Ruminococcus; s__lactaris	0.898491142
453ca27d2ab3f3768a77ee08c13e7a15	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.72686256
a4542667fc93300662d216adf2c727a6	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	0.999808565
79c8587ba3eee208220cb653029e51e6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Ruminococcus; s__lactaris	0.837856488
e1de9e38a3e7cb45351e7c98ec1366c7	k__Bacteria; p__TM7; c__TM7-3	0.995921899
e70ae34552cdf1c8ef377849a24c1681	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Olsenella; s__uli	0.781752562
3cd3b31ed6cf5074abdd635dda50993f	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae	0.996181365
bb8d7897c77bedf07e7d6c6e510effc0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Bibersteinia; s__	0.924130432
baead8e86335235b3377c2bfae6d80f5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.991611995
dfe7d52141c06db552afb4c9c9e68c2b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.852979384
a24bbc1dafcaa4981540eea63a65c025	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.93034401
74a25a91d08081de7728511f65c37068	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Lacticigenium; s__naphtae	0.890189858
085709f1956f2f3ae4a44a2b96c93bde	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae	0.999922977
8864abc8ad66b96abd954d0df418403e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.961273979
279f633eb6d1f357c19b1a2dfeabcc49	k__Bacteria; p__[Thermi]; c__Deinococci; o__Deinococcales; f__Deinococcaceae	0.730198383
21df1085ac3c52a41b6c1bd6e36b3172	k__Bacteria	0.999999738
5ed7150daf4b1698267b6f2d18b538c0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.988119792
44688692129d3abb685af84e62c4f22e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.922123221
1663cb880b404617eb7e5ced12a11898	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae	0.997308482
82d90c1589fdf07622a9646f231868fb	k__Bacteria; p__Firmicutes; c__Bacilli	0.875330995
a6468b11d8081d91f9a15237c6aa18a5	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.999996736
fd23f5858a64b89b33708c9ba93aec6f	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	0.723095893
35c4ca5bf27a8c55ea13ab8d9999c3ad	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Aurantimonadaceae; g__Aurantimonas; s__ureilytica	0.798661405
20e86f42e4641187cc76e0a04a467e06	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Clostridium	0.867710428
ccb81e6064c083e3f0140a2d23734d23	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Atopostipes; s__suicloacalis	0.999961921
6b50e44869a2991ddaa826a41ec6c981	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.941214293
09e5d5390cc6969c3d771b235aae59cd	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Ruminococcus; s__lactaris	0.855459009
33ecea8b20c516839f0b09ea14fcdb29	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__	0.863119525
de67dbbf453aed991d615397fb5e9686	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.999909125
89b742ef8ac999cd3cc81611f716cd55	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__; s__	0.999999937
355049912b7f4927f72b7f2ba86f2e5d	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.895447112
0b4b15973a1294404fd53313634d9bb9	k__Bacteria; p__; c__; o__; f__; g__; s__	0.772750587
b4270fd2796b2ab06c3163167480f220	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter	0.828015801
3eea3170446b10987a67c56aa9c4d779	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.874478577
c3fa6ad1b668c18bf9e14068edce01af	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.974012655
c00d929bb5c22936acc74570e3b5bdf6	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Atopostipes; s__suicloacalis	0.99999973
5e092c4c22c086d35cd297fa8df2417e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.935036309
60c7efe5a812d7e090cccaba77225018	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.962442439
1a84d9136324808f6c1a250f742bf762	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__coahuilensis	0.927168777
32d12cd83597df2ac216bb7cb5267e3e	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter	0.920732747
2854c8a6b632a59435bdd1427be354fa	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas; s__staleyi	0.775640322
eb8d8a55bf79623414c8e19bd5a3df14	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__; s__	0.99998843
b3e060d3f131830edfe45819113f036a	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides; s__sediminis	0.756896852
8f638d1df9b8c3388fa11f41df3e3121	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.921470641
5560b20f3d4714aba4604ddc6b9769d2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.99455936
dbf25d3979ba31b232abf8994988ab97	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.877075313
259d060a258f1be4f67f758ee32a66dc	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.999995198
f74ae83f79c11bda4a37f8f0ca0121e5	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae	0.99999568
aa75d848ff44252c5c0009ef6365fde1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Lacticigenium; s__naphtae	0.803789774
f8f30f3c40038f104c898442b250bd82	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.998158608
f440a0a90fe7892772b92978e269be4e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Bacteroides; s__cellulosolvens	0.761904435
3bc56ecd0ecc77998fbebbc5a4d520f8	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae	0.725242563
e82700a614bc5567ba1e690357354387	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium	0.9999413
856a0b712617887c01c8e15fb1bc631b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__aurimucosum	0.765585594
9a95c8b642a3b9e6a8712c46a1048039	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.998330075
4912359c669164bb72b900ab4087a645	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.997143684
3b9fecbd7de55d8430b9ae667d6c9418	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.77885242
e413c0a943dcb4e7e9eed070792b6e71	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.988445361
56627833e11ddaa067149403a6a6561f	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermabacteraceae; g__Helcobacillus; s__massiliensis	0.92262212
22ec185702316417fc984337c885e4b2	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Lacticigenium; s__naphtae	0.79792911
5447b75f138cbcab4e08e650dd1d5856	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Lacticigenium; s__naphtae	0.770999453
09b69e3ddd95957c659429087f25eeb2	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Elizabethkingia; s__	0.979478652
29255e1623b2d9e50913e2c9cdc9ba6e	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter	0.99852704
9a5be765b33580db9c2a4e4597587ddb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.877515039
6828582a0bd3e765eec9d6f6da2eb247	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.826862801
db6181bea87e07bf9540319ec32f067d	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Vitreoscilla; s__filiformis	0.85539728
730e97774314d399fac5491539159c92	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium; s__estrogenivorans	0.724621095
ff0edd48294f2393f4c66adc64f71e45	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__	0.715591393
3b9e1d41eaa8fcfcaa3d8b9fa5eddcd0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Pediococcus	0.876874377
9771ba99fa816ed0e18b3eea25e42236	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium; s__estrogenivorans	0.728150382
a2b5c8119ce19668726ac7fb08862b87	k__Bacteria; p__Firmicutes; c__Bacilli	0.862827502
35edadd52b4fbb54ef2f686ad93af5aa	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.932288177
ae1ec2e3121bd8f7cd07dda72e6f22e6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.95782561
7c5e59a4ee1d6890bc4b39e791c6e435	k__Bacteria; p__TM7; c__TM7-3; o__I025; f__; g__; s__	0.964254251
18c179110640bfe9868f0d0abaa71269	k__Bacteria	0.999999972
28018bcc13d393004c89deaa80a39b81	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__finegoldii	0.774000486
1fc015348c6d50da40993ecefcd2e153	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae	0.917971623
18588ca185a36ee7334fa0396910c5da	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.999493759
fb4669b95eb7b145d77d385ae43a3bb1	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales	0.962548149
fa3d4902731d1aa6bef539e5172dbaae	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae	0.999952674
cd6bed22e8ca2481ecf75ad1a91a1f3d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.911039891
3da43f90cd074258ce8ed6ecbdaf751a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Sporobacter; s__termitidis	0.813317309
d25d9a282c0b9d576a52d3b08b7623a7	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.99999068
b0f661198ed44770685d167c690747db	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter; s__pigmenti	0.860706886
20c6f1dd78cc5ca9800975e8a839f7a2	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Elizabethkingia; s__	0.70205302
a30f4c76435b4d602467aae48c1cc18b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.890690403
3453861b9d65b8f1ba3e8b8e30c04104	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.70051984
205fc8402356c84e17cd6bc54411d024	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.997380253
b0a5962c335fcd784157d7b07e34fcc7	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.906239899
d324b8efb4d2dc8be480faeb7bc79568	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.811470588
4497920fcac37dd6a37786e84c7141af	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.830989174
a355e178a95d4597b16c3245ae78f764	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.998445471
1dc17e0cab33509e5dc7bdf1e33bc0cb	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__; s__	0.99999616
d88ee0bd3b60bc83d53ec830fc019eff	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides; s__dubius	0.800309002
31df15f641ecbb86aae1e274effd2cac	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Clostridium; s__cellobioparum	0.858510882
08ba7e64f25accf552eeb1563de30521	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__agalactiae	0.960791294
b693564112f94d4ea0de2592f21ead47	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.990458741
673dd5d7b2ac92d455cb19d22a2a59f3	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria	0.703502298
00cb911b1795b883c33437009562f606	k__Bacteria; p__Actinobacteria; c__Actinobacteria	0.998301983
d544c6c0065a9900aa9c96a35374d3e7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.99889654
2ba189308b17bcf55c9a08334c7ab617	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.986970174
b36a3c1a4e23510cee02231ef2684aae	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.983425642
052411c15a522470172ed188dfbc42f3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Butyricicoccus; s__pullicaecorum	0.999755197
702add448b05e3087ea6cecea7dd90b4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__catus	0.958972896
0c9f81780b96e1ce0b75f54828e0f955	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__CF231; s__	0.989128418
3683fb32b16c7cd3c533cbd5b4719272	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Ruminococcus; s__lactaris	0.720446084
fd3561f48d4c4b397da97eb21bc321a1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.792843852
205719eea02e10c0ed97a1f8e7c95d9a	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__	0.888831886
efe9b64e867303295365c82c8aee7ac8	k__Bacteria; p__TM7; c__TM7-3; o__EW055; f__; g__; s__	0.983270093
97189100dc53e025d2b93fa7da8a78a4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.986574232
dc4a42e9adbe209d7013656188579e13	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales	0.938564474
0f874c7831719a92e4af3acf510262d1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.981180151
3f00c100b5cc6a8effcf907412ea4fee	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.997837375
648f463cba0a9acaec7e7b4b14b81534	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Salinarimonas; s__rosea	0.947692751
8f85677479ba28b4b83ca11f70ba95ed	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.837268371
7a827d9f222a56cc132aca0e0fdf2120	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter	0.849943204
28bef31f5b81bc55c397e131d0b7882d	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	0.739162359
5900765a5ba8bb9a7d2d0bfc6d44d697	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales	0.99722931
